timestamp,user,role,ip,action,status,resource
2025-12-14 18:52:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-14 18:52:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-12 11:09:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-12 11:09:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 10:30:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-13 10:30:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-13 16:24:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-13 16:24:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-16 16:05:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 16:05:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-14 13:22:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-14 13:22:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-17 18:51:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-17 18:51:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-17 14:58:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 14:58:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-15 10:20:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-15 10:20:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 12:08:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-17 12:08:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-13 09:17:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-13 09:17:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-17 19:06:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 19:06:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 10:00:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-17 10:00:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-13 18:32:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-13 18:32:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-13 14:36:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-13 14:36:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-18 15:20:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-18 15:20:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-12 17:16:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-12 17:16:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-15 16:59:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-15 16:59:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-18 12:47:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-18 12:47:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-12 08:30:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-12 08:30:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-12 17:32:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-12 17:32:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-17 08:28:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 08:28:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 16:25:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-18 16:25:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-16 09:40:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-16 09:40:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-14 17:10:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-14 17:10:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-16 12:49:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 12:49:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-15 17:08:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-15 17:08:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-15 17:42:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-15 17:42:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 11:00:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 11:00:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 15:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-13 15:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-12 11:12:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-12 11:12:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-15 18:32:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-15 18:32:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-11 09:18:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-11 09:18:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-16 10:54:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-16 10:54:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-16 09:56:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 09:56:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-14 11:39:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-14 11:39:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-15 12:50:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-15 12:50:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-12 12:48:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-12 12:48:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-17 12:23:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-17 12:23:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-14 17:12:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-14 17:12:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-11 11:30:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-11 11:30:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-16 12:47:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-16 12:47:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-13 11:32:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-13 11:32:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-12 10:51:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-12 10:51:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 10:05:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 10:05:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-14 17:25:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-14 17:25:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-18 14:46:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-18 14:46:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-14 14:13:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-14 14:13:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-17 12:02:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 12:02:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 09:58:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-18 09:58:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-11 09:02:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-11 09:02:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-12 16:38:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-12 16:38:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-18 16:36:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-18 16:36:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-17 14:52:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 14:52:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 13:36:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-17 13:36:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-14 13:08:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-14 13:08:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-15 12:13:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-15 12:13:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 09:25:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 09:25:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-15 16:07:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-15 16:07:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-18 18:19:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-18 18:19:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 11:23:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 11:23:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-18 10:25:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 10:25:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-16 08:41:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-16 08:41:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-11 10:13:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-11 10:13:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-17 13:56:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-17 13:56:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-14 11:07:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-14 11:07:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-16 20:57:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-16 20:57:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-17 16:04:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-17 16:04:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-15 09:59:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-15 09:59:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-11 16:59:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-11 16:59:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-13 10:46:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-13 10:46:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-11 08:49:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-11 08:49:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-16 11:45:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 11:45:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-17 19:42:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-17 19:42:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-15 13:59:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-15 13:59:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-14 18:25:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-14 18:25:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-12 18:14:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-12 18:14:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-14 09:22:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-14 09:22:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-13 15:10:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-13 15:10:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 20:48:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 20:48:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 11:15:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-16 11:15:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-15 16:47:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-15 16:47:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-11 08:30:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-11 08:30:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-13 15:34:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-13 15:34:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-16 10:50:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-16 10:50:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-17 15:15:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-17 15:15:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-16 11:05:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 11:05:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-17 08:31:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-17 08:31:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-17 11:26:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 11:26:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 10:05:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-17 10:05:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-13 15:39:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-13 15:39:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 17:28:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-16 17:28:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-17 11:52:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-17 11:52:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-11 11:40:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-11 11:40:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-15 19:01:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-15 19:01:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-16 17:36:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-16 17:36:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-15 17:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-15 17:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-13 17:19:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-13 17:19:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-18 13:04:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-18 13:04:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-16 14:12:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-16 14:12:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-13 13:18:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-13 13:18:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-13 19:21:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-13 19:21:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 14:06:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 14:06:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-16 15:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-16 15:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-14 17:34:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-14 17:34:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 14:19:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-18 14:19:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 08:28:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 08:28:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-14 08:22:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-14 08:22:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-15 10:19:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-15 10:19:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-14 11:32:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-14 11:32:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-13 16:17:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-13 16:17:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-13 08:29:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-13 08:29:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-15 13:47:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-15 13:47:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-15 18:59:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-15 18:59:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-12 20:41:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-12 20:41:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-13 15:37:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-13 15:37:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-12 10:01:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-12 10:01:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-17 16:25:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-17 16:25:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-12 12:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-12 12:55:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-15 11:51:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-15 11:51:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 15:33:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 15:33:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-14 12:24:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-14 12:24:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-15 13:16:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-15 13:16:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-13 20:58:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-13 20:58:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-13 15:31:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-13 15:31:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-11 15:34:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-11 15:34:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-16 08:04:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 08:04:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-12 14:10:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-12 14:10:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-16 11:00:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-16 11:00:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-14 19:25:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-14 19:25:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-14 09:45:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-14 09:45:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-12 08:15:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-12 08:15:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-12 18:27:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-12 18:27:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-13 19:54:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-13 19:54:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-12 12:27:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-12 12:27:21,customer_102,user,192.168.1.6,download_report,success,sensitive_data
2025-12-16 15:45:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 15:45:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-17 12:15:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-17 12:15:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 12:04:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-16 12:04:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-11 16:36:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-11 16:36:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 13:52:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 13:52:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 18:22:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-13 18:22:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-11 17:58:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-11 17:58:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-12 17:22:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-12 17:22:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-15 17:45:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-15 17:45:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-18 18:00:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-18 18:00:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-14 17:42:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-14 17:42:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-14 15:31:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-14 15:31:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-18 10:24:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-18 10:24:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-17 14:33:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-17 14:33:21,customer_101,user,192.168.1.5,view_page,success,home
2025-12-12 17:02:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-12 17:02:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 18:59:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-16 18:59:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-11 23:26:21,hacker_xyz,unknown,182.21.4.9,failed_login,failed,admin_panel
2025-12-11 23:26:21,hacker_xyz,unknown,182.21.4.9,failed_login,failed,admin_panel
2025-12-15 15:59:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-15 15:59:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-15 09:26:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-15 09:26:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-14 10:06:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-14 10:06:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-18 15:04:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 15:04:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-16 20:17:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-16 20:17:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-13 15:03:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-13 15:03:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-12 10:54:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-12 10:54:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-12 18:24:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-12 18:24:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-18 08:32:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 08:32:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 17:16:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-18 17:16:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-13 17:17:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-13 17:17:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 11:26:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-17 11:26:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-11 19:33:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-11 19:33:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-12 16:41:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-12 16:41:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 17:38:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 17:38:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-12 13:16:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-12 13:16:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-14 08:03:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-14 08:03:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-16 18:41:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-16 18:41:21,public_guest,guest,172.16.0.5,view_page,success,about
2025-12-12 16:49:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-12 16:49:21,public_guest,guest,172.16.0.5,view_page,success,products
2025-12-16 08:14:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-16 08:14:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-11 11:07:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-11 11:07:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-18 08:41:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-18 08:41:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 19:41:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-13 19:41:21,customer_101,user,192.168.1.5,view_page,success,products
2025-12-16 16:55:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 16:55:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-13 17:10:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-13 17:10:21,customer_101,user,192.168.1.5,download_report,success,sensitive_data
2025-12-13 17:39:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-13 17:39:21,customer_102,user,192.168.1.6,login,success,login_page
2025-12-17 18:00:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-17 18:00:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 12:34:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-13 12:34:21,customer_101,user,192.168.1.5,login,success,login_page
2025-12-18 19:25:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-18 19:25:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-16 12:29:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 12:29:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-16 08:43:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-16 08:43:21,customer_102,user,192.168.1.6,view_page,success,home
2025-12-15 12:45:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-15 12:45:21,customer_102,user,192.168.1.6,view_page,success,products
2025-12-13 10:19:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-13 10:19:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 10:38:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 10:38:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-17 19:14:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-17 19:14:21,customer_102,user,192.168.1.6,view_page,success,about
2025-12-15 12:59:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-15 12:59:21,customer_101,user,192.168.1.5,view_page,success,about
2025-12-16 19:38:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-16 19:38:21,public_guest,guest,172.16.0.5,view_page,success,home
2025-12-15 12:39:21,customer_101,user,192.168.1.5,view_page,success,home
